StartTime,MeanTime,Group,Summary
1343436766,1343437799,1142,Mostly looking forward to the rhythmic gymnastics and archery #London2012
1343436756,1343437812,1143,RT @im_biancaa: I love watching the gymnastics in the #olympics
1343436754,1343437818,1144,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343436737,1343437841,1145,My wife does too. She love gymnastics @Patrons_Ins I love the gymnastics routines. #Olympics
1343436691,1343437843,1146,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343436682,1343437850,1147,I can't wait to watch the #olympics for the gymnastics 👯👍💪🇺🇸
1343436662,1343437860,1148,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343436655,1343437867,1149,ACTUALLY REALLY EXCITED ABOUT THE OLYMPICS. IN 9 HOURS MY JOURNEY TO THE OLYMPICS WILL COMMENCE... AHHHHHHHHHHHHHHHHH #olympics #gymnastics
1343436634,1343437869,1150,Words can not explain how excited i am for tomorrows #Olympics @jake_dalton @cbrooks_wpr @SamuelMikulak @Alex_Naddour men's gymnastics <3333
1343436630,1343437880,1151,Can't wait for opening ceremonies:) Want to see USA gymnastics rock the house! #london2012 #usagymnastics
1343436624,1343437885,1152,RT @JessieCruse: Counting down the minutes til i get to see the boys gymnastics team tonight #olympics #sexiiiii
1343436563,1343437895,1153,cannot wait for the #olympics to start love the #gymnastics !!!!!! #excited
1343436552,1343437909,1154,Having a debate with @treykeeler who says men don't like #Olympic gymnastics...what?! Everyone likes olympic gymnastics right??! #London2012
1343436551,1343437915,1155,RT @NBCOlympics: US! RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343436542,1343437939,1156,RT @LAStanch: I can't wait to watch gymnastics!!! #olympics #badbitches 👍
1343436509,1343437951,1157,Will be at the gymnastics tomorrow. #Olympics
1343436507,1343437968,1158,#london2012 tip: if you're going to events in Greenwich (gymnastics bball equestrian) and the weather holds take the boat.
1343436505,1343437983,1159,@vinifoodie I love the excitement of swimming but love gymnastics! #olympics
1343436416,1343437989,1160,RT @Drake_Rhymes: Can't wait for gymnastics somersault. Your girl on my pole vault. #London2012 #Olympics
1343436413,1343437995,1161,RT @Drake_Rhymes: Can't wait for gymnastics somersault. Your girl on my pole vault. #London2012 #Olympics
1343436383,1343438011,1162,I only like watchin tge gymnastics part of the #Olympics I loved gymnastics it made me flexible and when I got older tht ish came n handy
1343436378,1343438014,1163,RT @Drake_Rhymes: Can't wait for gymnastics somersault. Your girl on my pole vault. #London2012 #Olympics
1343436368,1343438018,1164,The best part of olympics is the gymnastics athletics and swimming can't wait! #Olympics2012
1343436359,1343438021,1165,RT @SamanthaRia: Good luck for tomorrow's competition @louissmith1989 ! Lots of love x #london2012 #olympics #gymnastics http://t.co/93g ...
1343436354,1343438036,1166,RT @NBCOlympics: US! RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343436351,1343438044,1167,If you are familiar w/the #Fab5 @USOlympic Women's & Men's #gymnastics team start now http://t.co/oQgzZodR #olympics
1343436341,1343438075,1168,RT @NBCOlympics: US! RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343436339,1343438089,1169,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343436331,1343438135,1170,RT @Drake_Rhymes: Can't wait for gymnastics somersault. Your girl on my pole vault. #London2012 #Olympics
1343436286,1343438137,1171,RT @Drake_Rhymes: Can't wait for gymnastics somersault. Your girl on my pole vault. #London2012 #Olympics
1343436285,1343438139,1172,Not really bothered about the Olympics. Only thing I am going to watch is the diving gymnastics and tennis! #Olympics2012
1343436245,1343438178,1173,RT @FrankLautenberg: Rooting for Jersey’s own @steveglucks in gymnastics @asjhajones in basketball & @ChristinaMcHale in tennis in ...
1343436157,1343438208,1174,RT @Drake_Rhymes: Can't wait for gymnastics somersault. Your girl on my pole vault. #London2012 #Olympics
1343436150,1343438209,1175,I wanna watch beach volleyball swimming gymnastics and that's it. #Olympics
1343436108,1343438225,1176,Missing the opening ceremony cause of stupid ass work<<<<<<< #Olympics #TeamUSA #Phelps #swimming #H20Polo #gymnastics #sadtweet
1343436103,1343438228,1177,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343436093,1343438249,1178,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343436092,1343438253,1179,US Women's Gymnastic Olympic Team 2012: Overrated Stars Bound for Reality Checks http://t.co/SXVgZyHN #gymnastics #olympics
1343436073,1343438261,1180,RT @LauraBrass94: Seriously can't wait for the gymnastics!! @BGMediaTeam #London2012 @TeamGB #ourgreatestteam
1343436061,1343438262,1181,Is it just me or does gymnastics make u want to eat ass? #olympics2012 @GymBooty @mrbonez24 @sejumi3 @hotassfan http://t.co/xFfLj2rn
1343436061,1343438307,1182,RT @DvoraMeyers: A look at Shawn Johnson's & Moceanu's memoirs over @Deadspin & how gymnastics is covered in the media http://t. ...
1343436039,1343438308,1183,I'm excited to watch gymnastics in the #Olympics
1343436034,1343438317,1184,I'm so excited to see Kohei compete #Japan #gymnastics #Olympics
1343436029,1343438346,1185,Only excited for the diving (for obvious reasons. TOM DALEY!) and the gymnastics #Olympics
1343435977,1343438372,1186,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343435971,1343438379,1187,#Olympics #London2012 #GB #gymnastics #diving #Tomdaley #Louissmith
1343435954,1343438442,1188,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343435920,1343438448,1189,@KimZmeskal @USAGym @Aly_Raisman I fully agree Perfect Choice. :) We are 100% behind you guys and galls of team USA.#London2012 #gymnastics
1343435901,1343438458,1190,http://t.co/vMnGdD5q Profile of Nadia Comaneci get to know your Olympic legends #olympics #gymnastics
1343435878,1343438466,1191,RT @NadMartineau: Excited for the #Olympics. I LOVE watching gymnastics!
1343435869,1343438472,1192,RT @Drake_Rhymes: Can't wait for gymnastics somersault. Your girl on my pole vault. #London2012 #Olympics
1343435840,1343438473,1193,The whole day Im gonna loaft on my couch watching Team Qualifications #olympics #gymnastics
1343435820,1343438483,1194,So excited for the #olympics #gymnastics #diving
1343435813,1343438511,1195,RT @toriwhitakerr: I'm excited to watch gymnastics in the #Olympics
1343435801,1343438512,1196,Sunday day Im gonna loaft on my couch watching Team Qualifications #olympics #gymnastics
1343435799,1343438532,1197,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343435780,1343438549,1198,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343435772,1343438571,1199,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343435758,1343438598,1200,RT @taylordouglas73: So excited for the #olympics #gymnastics #diving
1343435708,1343438600,1201,Goodluck USA gymnastics team!!:) #Olympics @Aly_Raisman
1343435708,1343438601,1202,RT @kennaxoxo18: Can't wait for the #olympics tonight. #gymnastics #teamusa 🇺🇸
1343435705,1343438630,1203,RT @Drake_Rhymes: Can't wait for gymnastics somersault. Your girl on my pole vault. #London2012 #Olympics
1343435679,1343438636,1204,Can't wait for gymnastics #olympics2012
1343435677,1343438671,1205,@CDToner @USOlympic I love swimming track&field gymnastics & diving. Great to see all the athletes in the #openingceremonies #olympics
1343435674,1343438679,1206,I'm VERY excited for the #Olympics to start tonight! Go #TeamUSA! My favs are gymnastics and running. How about yours?
1343435665,1343438680,1207,RT @NBCOlympics: US! RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343435663,1343438684,1208,lets be honest here the only thing im going to watch in the Olympics is gymnastics swimming and diving #olympics #swimming
1343435657,1343438687,1209,Not lying will probably cry if team GB win any golds in gymnastics @BGMediaTeam #letsGoGB #GoForGold #olympics
1343435641,1343438711,1210,#olympics #gymnastics http://t.co/jOUGShIq
1343435625,1343438730,1211,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343435623,1343438731,1212,Getting really excited about watching gymnastics and diving!! What's your fav #Olympics event?
1343435612,1343438746,1213,Can't wait to watch the #gymnastics during the #Olympics #2012
1343435608,1343438747,1214,RT @Drake_Rhymes: Can't wait for gymnastics somersault. Your girl on my pole vault. #London2012 #Olympics
1343435588,1343438763,1215,Shawn Johnson is trending. Definitely one of the reasons I will be watching the gymnastics portion of the Olympics. #Olympics
1343435562,1343438765,1216,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343435561,1343438796,1217,RT @Drake_Rhymes: Can't wait for gymnastics somersault. Your girl on my pole vault. #London2012 #Olympics
1343435560,1343438805,1218,I miss compulsories. #Olympics #gymnastics
1343435557,1343438811,1219,Today is the day!! #soexcited #olympics #swimming #gymnastics #soccer #diving #volleyball http://t.co/JBq2Cpz2
1343435545,1343438825,1220,Seriously can't wait to watch gymnastics at the #Olympics!!!!
1343435527,1343438835,1221,7pm to 12 am not coming off my couch #olympics #gymnastics
1343435523,1343438853,1222,I'm only concernd about basketball 100m and gymnastics #London2012
1343435474,1343438858,1223,So excited for wednesdays gymnastics!!☺🙆 #olympics2012
1343435467,1343438859,1224,RT @FrankLautenberg: Rooting for Jersey’s own @steveglucks in gymnastics @asjhajones in basketball & @ChristinaMcHale in tennis in ...
1343435456,1343438869,1225,RT @georgehollins: Only excited for the diving (for obvious reasons. TOM DALEY!) and the gymnastics #Olympics
